id,platform,title,description,category,skills,instructor,rating,num_reviews,price,level,language,duration,url,image_url,scraped_at
coursera_349,Coursera,Advanced Digital Marketing,"Skills you'll gain: Customer Retention, Loyalty Programs, Marketing Budgets, Brand Loyalty, Customer Acquisition Management, Competitive Analysis, Customer Analysis, Customer Relationship Management, Customer Insights, Marketing Channel, Marketing Effectiveness, Digital Marketing, Social Media Campaigns, Business-To-Consumer, Cross-Channel Marketing, Marketing Strategies, Customer Engagement, Marketing Analytics, Consumer Behaviour, AI Enablement",Marketing,marketing,"University of Maryland, College Park",,36000.0,Free,Intermediate,English,,https://www.coursera.org/specializations/advanced-digital-marketing,,2026-01-29T14:50:58.816003
coursera_350,Coursera,Marketing Analytics,"Skills you'll gain: Marketing Analytics, Marketing Effectiveness, Marketing Strategies, Regression Analysis, Marketing Budgets, Data-Driven Decision-Making, Strategic Marketing, Brand Management, Resource Allocation, Customer Analysis, Customer Insights, Predictive Analytics, Statistical Analysis, A/B Testing, Consumer Behaviour, Return On Investment",Marketing,marketing,University of Virginia,,6400.0,Subscription,Beginner,English,,https://www.coursera.org/learn/uva-darden-market-analytics,,2026-01-29T14:50:58.886025
coursera_351,Coursera,Marketing Automation with AI and HubSpot: Plan to Execution,"Skills you'll gain: Lead Generation, Marketing Automation, HubSpot CRM, Prompt Engineering, Email Automation, ChatGPT, Dashboard, MarTech, Marketing Strategies, Marketing Analytics, Customer Relationship Management (CRM) Software, Customer Engagement, Data-Driven Decision-Making",Marketing,marketing,Coursera,,11000.0,Free,Intermediate,English,,https://www.coursera.org/projects/marketing-automation-with-ai-and-hubspot-plan-to-execution,,2026-01-29T14:50:58.964508
coursera_352,Coursera,B2B Marketing,"Skills you'll gain: Business Marketing, B2B Sales, Lead Generation, Marketing Strategies, Marketing Effectiveness, Target Market, Account Management, Email Marketing, Strategic Marketing, Content Marketing, Marketing Channel, Pay Per Click Advertising, Sales Development, LinkedIn, Marketing Analytics, Content Creation, Advertising",Marketing,marketing,Simplilearn,,6000.0,Subscription,Beginner,English,,https://www.coursera.org/learn/b2bmarketing,,2026-01-29T14:50:59.070779
coursera_353,Coursera,Planning a Digital Marketing Strategy,"Skills you'll gain: Marketing Budgets, Data-Driven Decision-Making, Digital Marketing, Social Media Marketing, Marketing Channel, Data Ethics, Customer experience strategy (CX), Digital Media Strategy, Customer Analysis, Customer experience improvement, Cross-Channel Marketing, Marketing Automation, Marketing Strategy and Techniques, Strategic Marketing, Social Media Strategy, Digital Advertising, Business Analytics, Marketing Planning, Marketing Analytics, Strategic Thinking",Marketing,marketing,Digital Marketing Institute,,10000.0,Free,Beginner,English,,https://www.coursera.org/specializations/planning-digital-marketing-strategy,,2026-01-29T14:50:59.215296
coursera_354,Coursera,E-Marketing,"Skills you'll gain: Pay Per Click Advertising, Search Engine Marketing, Customer Retention, Persona Development, Digital Marketing, Marketing Analytics, Search Engine Optimization, Key Performance Indicators (KPIs), Target Audience, Keyword Research, Social Media Strategy, Digital Advertising, Marketing Effectiveness, Customer experience strategy (CX), Customer Acquisition Management, Marketing Strategy and Techniques, Customer Engagement, A/B Testing, Web Analytics and SEO, Social Media",Marketing,marketing,"University of California, Irvine",,409000.0,Free,Beginner,English,,https://www.coursera.org/specializations/emarketing,,2026-01-29T14:50:59.374370
coursera_355,Coursera,Essential Marketing Frameworks,"Skills you'll gain: Marketing Psychology, Market Analysis, Consumer Behaviour, Marketing, Market Research, Marketing Planning, Strategic Marketing, Marketing Strategies, Competitive Analysis, Target Audience, Proposal Development, Marketing Channel, Business-To-Consumer, Cross-Channel Marketing, Ethical Standards And Conduct",Marketing,marketing,University of Washington,,31000.0,Subscription,Beginner,English,,https://www.coursera.org/learn/essential-marketing-frameworks-uw,,2026-01-29T14:50:59.505395
coursera_356,Coursera,Marketing Digital,"Skills you'll gain: Social Media, Social Media Strategy, Social Media Marketing, Google Ads, Digital Marketing, Customer Relationship Management, Content Performance Analysis, Media Buying, Social Media Campaigns, Marketing Analytics, Campaign Management, LinkedIn, Facebook, Web Analytics, Digital Media Strategy, Pay Per Click Advertising, Marketing Strategies, Marketing, Paid media, Analytics",Marketing,marketing,Universidad Austral,,2700.0,Free,Beginner,English,,https://www.coursera.org/specializations/marketing-digital,,2026-01-29T14:50:59.609883
coursera_357,Coursera,Marketing in the Age of AI,"Skills you'll gain: Marketing Automation, Online Advertising, AI Enablement, Marketing Analytics, Natural Language Processing",Marketing,marketing,"University of Maryland, College Park",,,Subscription,Intermediate,English,,https://www.coursera.org/learn/marketing-in-the-age-of-ai,,2026-01-29T14:50:59.680940
coursera_358,Coursera,Digital Marketing,"Skills you'll gain: Pay Per Click Advertising, Digital Marketing, Web Analytics, Email Marketing, Paid media, Digital Advertising, Google Ads, Social Media Campaigns, Marketing Strategies, Online Advertising, Social Media Marketing, Google Analytics, Web Analytics and SEO, Web Design and Development, Marketing, Marketing Analytics, Search Engine Optimization, Social Media, Campaign Management, Search Engine Marketing",Marketing,marketing,Illinois Tech,,57000.0,Subscription,Advanced,English,,https://www.coursera.org/learn/illinois-tech-digital-marketing,,2026-01-29T14:50:59.753301
coursera_359,Coursera,Machine Learning for Marketing,"Skills you'll gain: Marketing Analytics, Anomaly Detection, Digital Marketing, Web Analytics, Digital Advertising, Dimensionality Reduction, Unsupervised Learning, Customer Analysis, Search Engine Marketing, Supervised Learning, Online Advertising, Customer Retention, Text Mining, Predictive Analytics, Search Engine Optimization, Google Ads, Customer Insights, Google Analytics, Data Ethics, Data Mining",Marketing,marketing,O.P. Jindal Global University,,19000.0,Free,Beginner,English,,https://www.coursera.org/specializations/machine-learning-for-marketing,,2026-01-29T14:50:59.827477
coursera_360,Coursera,"Twitter, LinkedIn, and YouTube Marketing","Skills you'll gain: LinkedIn, Social Media Marketing, Social Media, Digital Advertising, Marketing, B2B Sales, Professional Networking, Advertising Campaigns, Social Media Strategy, Marketing Analytics, Video Production, Advertising, Selling Techniques, Branding, Content Creation, Target Audience",Marketing,marketing,Digital Marketing Institute,,96000.0,Free,Beginner,English,,https://www.coursera.org/learn/twitter-linkedin-youtube-marketing,,2026-01-29T14:50:59.899450
coursera_361,Coursera,Introduction to Corporate Finance,"Skills you'll gain: Return On Investment, Capital Budgeting, Finance, Capital Expenditure, Forecasting, Cash Flow Forecasting, Financial Modeling, Financial Analysis, Cost Benefit Analysis, Financial Management, Financial Acumen, Corporate Finance, Business Valuation, Cash Flows, Risk Analysis, Depreciation, Loans, Working Capital",Finance,finance,University of Pennsylvania,,6400.0,Free,Beginner,English,,https://www.coursera.org/learn/wharton-finance,,2026-01-29T14:51:25.591189
coursera_362,Coursera,Financial Markets,"Skills you'll gain: Investment Banking, Risk Management, Financial Market, Financial Regulation, Financial Services, Finance, Business Risk Management, Securities (Finance), Financial Policy, Enterprise Risk Management (ERM), Capital Markets, Behavioral Economics, Banking, Corporate Finance, Governance, Investments, Insurance, Underwriting, Derivatives, Market Dynamics",Finance,finance,Yale University,,32000.0,Subscription,Beginner,English,,https://www.coursera.org/learn/financial-markets-global,,2026-01-29T14:51:25.932585
coursera_363,Coursera,Introduction to Finance and Accounting,"Skills you'll gain: Financial Statements, Financial Statement Analysis, Return On Investment, Accrual Accounting, Financial Accounting, Capital Budgeting, Financial Reporting, Accounting, Finance, Inventory Accounting, Financial Analysis, Balance Sheet, Income Statement, Portfolio Management, Capital Expenditure, Equities, Cash Flows, Corporate Finance, Forecasting, Cash Flow Forecasting",Finance,finance,University of Pennsylvania,,14000.0,Free,Beginner,English,,https://www.coursera.org/specializations/finance-accounting,,2026-01-29T14:51:25.991171
coursera_364,Coursera,Foundations of Finance,"Skills you'll gain: Cash Flow Forecasting, Financial Reporting, Cash Flows, Finance, Financial Management, Financial Acumen, Financial Statements, Risk Management, Return On Investment, Business Risk Management, Business Ethics, Stakeholder Management",Finance,finance,University of Cambridge,,38000.0,Free,Beginner,English,,https://www.coursera.org/learn/foundationsfinance,,2026-01-29T14:51:26.052844
coursera_365,Coursera,Preparatory Certificate in Finance and Financial Markets,"Skills you'll gain: Environmental Social And Corporate Governance (ESG), Financial Statement Analysis, Annual Reports, Mergers & Acquisitions, Income Statement, Financial Statements, Financial Analysis, Business Valuation, Banking Services, Credit Risk, Loans, Capital Expenditure, Corporate Finance, Banking, Accounting, Capital Markets, Enterprise Risk Management (ERM), Balance Sheet, Financial Trading, Wealth Management",Finance,finance,Corporate Finance Institute,,689000.0,Free,Beginner,English,,https://www.coursera.org/specializations/finance-and-financial-markets,,2026-01-29T14:51:26.106345
coursera_366,Coursera,Fundamentals of Financial Analysis,"Skills you'll gain: Financial Statement Analysis, Financial Analysis, Financial Statements, Balance Sheet, Financial Reporting, Financial Modeling, Income Statement, Return On Investment, Accounting, Investments, Cash Flows, Asset Management",Finance,finance,London Business School,,111000.0,Subscription,Beginner,English,,https://www.coursera.org/learn/fundamentals-of-financial-analysis,,2026-01-29T14:51:26.166169
coursera_367,Coursera,Financial Management,"Skills you'll gain: Financial Statement Analysis, Financial Statements, Return On Investment, Risk Management, Balance Sheet, Accounts Receivable, Business Risk Management, Credit Risk, Income Statement, Financial Acumen, Operational Risk, Resource Allocation, Proposal Development, Cash Management, Capital Budgeting, Cash Flows, Financial Analysis, Strategic Decision-Making, Operational Efficiency, Stakeholder Communications",Finance,finance,Duke University,,367000.0,Free,Beginner,English,,https://www.coursera.org/specializations/business-financial-management,,2026-01-29T14:51:26.220592
coursera_368,Coursera,Corporate Finance Fundamentals,"Skills you'll gain: Mergers & Acquisitions, Business Valuation, Corporate Finance, Capital Markets, Securities (Finance), Investment Banking, Equities, Private Equity, Financial Modeling, Interviewing Skills, Financial Analysis, Underwriting",Finance,finance,Corporate Finance Institute,,195000.0,Free,Beginner,English,,https://www.coursera.org/learn/corporate-finance-fundamentals,,2026-01-29T14:51:26.298118
coursera_369,Coursera,Finance & Quantitative Modeling for Analysts,"Skills you'll gain: Financial Reporting, Return On Investment, Financial Acumen, Financial Data, Capital Budgeting, Financial Statements, Business Modeling, Mathematical Modeling, Finance, Regression Analysis, Financial Modeling, Statistical Modeling, Income Statement, Risk Analysis, Financial Analysis, Spreadsheet Software, Capital Expenditure, Excel Formulas, Microsoft Excel, Corporate Finance",Finance,finance,University of Pennsylvania,,17000.0,Free,Beginner,English,,https://www.coursera.org/specializations/finance-quantitative-modeling-analysts,,2026-01-29T14:51:26.386757
coursera_370,Coursera,BI Essentials for Finance Analysts (Power BI Edition),"Skills you'll gain: Data Analysis Expressions (DAX), Power BI, Snowflake Schema, Data Modeling, SQL, Dashboard, Microsoft Excel, Business Intelligence, Excel Formulas, Pivot Tables And Charts, Data Import/Export, Business Reporting, Databases, Interactive Data Visualization, Data Storytelling, Financial Statements, Data Manipulation, Data Transformation, Financial Analysis, Data Visualization",Finance,finance,Corporate Finance Institute,,344000.0,Free,Beginner,English,,https://www.coursera.org/specializations/bi-essentials-for-finance-professionals-powerbi,,2026-01-29T14:51:26.439776
coursera_371,Coursera,"Fundamentals of Business Finance, with Goldman Sachs 10,000 Women","Skills you'll gain: Financial Statements, Financial Acumen, Financial Statement Analysis, Income Statement, Balance Sheet, Financial Analysis, Small Business Accounting, Business Acumen, Financial Accounting, Entrepreneurial Finance, Business Metrics, Business Planning",Finance,finance,Goldman Sachs,,1300.0,Free,,English,,https://www.coursera.org/learn/10k-women-2,,2026-01-29T14:51:26.491263
coursera_372,Coursera,Finance for Non-Finance Professionals,"Skills you'll gain: Capital Budgeting, Cash Flows, Finance, Financial Analysis, Business Valuation, Return On Investment, Financial Management, Corporate Finance, Case Studies, Investment Management, Risk Analysis, Financial Accounting, Capital Markets",Finance,finance,Rice University,,2800.0,Free,Beginner,English,,https://www.coursera.org/learn/finance-for-non-finance,,2026-01-29T14:51:26.543154
coursera_373,Coursera,The Fundamentals of Personal Finance,"Skills you'll gain: Estate Planning, Insurance, Goal Setting, Investments, Budgeting, Tax, Mortgage Loans, Return On Investment, Financial Planning, Cash Flow Forecasting, Financial Analysis, Loans, Risk Analysis, Asset Protection, Portfolio Management, Risk Management, Investment Management, Consumer Lending, Credit Risk, Finance",Finance,finance,SoFi,,418000.0,Free,Beginner,English,,https://www.coursera.org/specializations/personal-finance-fundamentals,,2026-01-29T14:51:26.592765
coursera_374,Coursera,"AI-Powered Finance: Forecasting, Planning & Reporting","Skills you'll gain: Ledgers (Accounting), Prompt Engineering, Tax Planning, Tax Management, Large Language Modeling, LLM Application, Auditing, Portfolio Risk, Portfolio Management, Tax Compliance, Generative AI, Income Tax, Cash Flow Forecasting, Fraud detection, Financial Forecasting, Financial Analysis, Responsible AI, Financial Data, Artificial Intelligence, Risk Management",Finance,finance,Coursera,,228000.0,Free,Intermediate,English,,https://www.coursera.org/specializations/ai-powered-finance-forecasting-planning-and-reporting,,2026-01-29T14:51:26.649740
coursera_375,Coursera,Decentralized Finance (DeFi): The Future of Finance,"Skills you'll gain: Blockchain, Loans, Lending and Underwriting, FinTech, Cyber Risk, Operational Risk, Scalability, Regulatory Compliance, Interoperability, Commercial Lending, Payment Systems, Risk Management, Financial Inclusion, Exploit development, Derivatives, Key Management, Cryptography, Finance, Entrepreneurial Finance, Entrepreneurship",Finance,finance,Duke University,,2100.0,Free,Intermediate,English,,https://www.coursera.org/specializations/decentralized-finance-duke,,2026-01-29T14:51:26.703524
coursera_376,Coursera,Risk Management,"Skills you'll gain: Credit Risk, Operational Risk, Portfolio Risk, Risk Management, Risk Management Framework, Business Risk Management, Risk Modeling, Risk Mitigation, Financial Market, Enterprise Risk Management (ERM), Risk Appetite, Risk Control, Risk Analysis, Derivatives, Governance, Portfolio Management, Capital Markets, Financial Analysis, Market Data, Key Performance Indicators (KPIs)",Finance,finance,New York Institute of Finance,,1600.0,Free,Beginner,English,,https://www.coursera.org/specializations/risk-management,,2026-01-29T14:51:26.787820
coursera_377,Coursera,Finance for Non-finance Professionals,"Skills you'll gain: Financial Acumen, Variance Analysis, Financial Forecasting, Cash Flows, Financial Analysis, Financial Modeling, Financial Reporting, Cost Estimation, Financial Statements, Return On Investment, Accounting, Project Estimation, Budgeting, Microsoft Excel, Business Modeling",Finance,finance,University of Cambridge,,,Subscription,Beginner,English,,https://www.coursera.org/learn/finance-for-non-finance-professionals,,2026-01-29T14:51:26.856831
coursera_378,Coursera,CFO Excellence: Mastering Finance Teams,"Skills you'll gain: Risk Management, Business Risk Management, Strategic Leadership, Digital Transformation, Financial Management, Financial Planning, Financial Forecasting, Business Strategies, Organizational Strategy, Business Acumen, Technology Strategies, Organizational Structure, Talent Management, Team Leadership, Change Management",Finance,finance,Coursera,,,Subscription,Intermediate,English,,https://www.coursera.org/learn/cfo-excellence-mastering-finance-teams,,2026-01-29T14:51:26.928311
coursera_379,Coursera,Introduction to Finance: The Basics,"Skills you'll gain: Financial Statements, Cash Flows, Financial Analysis, Finance, Income Statement, Balance Sheet, Corporate Finance, Financial Management, Financial Planning, Business, Business Management, Organizational Structure, Leadership and Management",Finance,finance,University of Illinois Urbana-Champaign,,535000.0,Subscription,Beginner,English,,https://www.coursera.org/learn/introduction-to-finance-the-basics,,2026-01-29T14:51:27.003092
coursera_380,Coursera,Business Finance and Data Analysis Fundamentals,"Skills you'll gain: Capital Budgeting, Cash Flows, Probability & Statistics, Finance, Financial Statements, Microsoft Excel, Descriptive Statistics, Financial Accounting, Business Analytics, Box Plots, Probability Distribution, Data Visualization, Probability, Statistics, Ledgers (Accounting), Financial Analysis, Business Valuation, Business Mathematics, Financial Management, Data Analysis",Finance,finance,Rice University,,2900.0,Free,Beginner,English,,https://www.coursera.org/specializations/pre-mba-quantitative-skills,,2026-01-29T14:51:27.082435
coursera_381,Coursera,Essentials of Corporate Finance,"Skills you'll gain: Financial Analysis, Financial Statement Analysis, Financial Statements, Corporate Finance, Financial Management, Portfolio Risk, Accounting, Financial Systems, Financial Modeling, Investments, Capital Markets, Market Liquidity, Balance Sheet, Derivatives, Financial Market, Income Statement, Financial Data, Financial Reporting, Business Valuation, International Finance",Finance,finance,The University of Melbourne,,2000.0,Free,Intermediate,English,,https://www.coursera.org/specializations/learn-finance,,2026-01-29T14:51:27.163830
coursera_382,Coursera,Finance for Managers,"Skills you'll gain: Financial Management, Financial Acumen, Financial Data, Management Accounting, Finance, Profit and Loss (P&L) Management, Business Metrics, Business Analysis",Finance,finance,IESE Business School,,1000.0,Free,,English,,https://www.coursera.org/learn/operational-finance,,2026-01-29T14:51:27.238722
coursera_383,Coursera,Fundamentals of Finance,"Skills you'll gain: Cash Flow Forecasting, Banking",Finance,finance,"University of California, Irvine",,206000.0,Free,Beginner,English,,https://www.coursera.org/learn/finance-fundamentals-uci,,2026-01-29T14:51:27.307427
coursera_384,Coursera,Financial Management,"Skills you'll gain: Revenue Recognition, Peer Review, Credit Risk, Mergers & Acquisitions, Financial Analysis, Accrual Accounting, Financial Statement Analysis, Cash Flows, Accounting, Corporate Finance, Financial Statements, Financial Accounting, Finance, Financial Modeling, Investments, Return On Investment, Generally Accepted Accounting Principles (GAAP), Financial Management, Portfolio Management, Risk Management",Finance,finance,University of Illinois Urbana-Champaign,,6900.0,Free,Intermediate,English,,https://www.coursera.org/specializations/financial-management,,2026-01-29T14:51:27.387721
coursera_385,Coursera,Fundamentals of Finance,"Skills you'll gain: Portfolio Management, Equities, Corporate Finance, Return On Investment, Financial Analysis, Portfolio Risk, Financial Management, Business Valuation, Financial Market, Investments, Cash Flows, Business Mathematics",Finance,finance,University of Pennsylvania,,1100.0,Free,Beginner,English,,https://www.coursera.org/learn/finance-fundamentals,,2026-01-29T14:51:27.460851
coursera_386,Coursera,AI Applications in Marketing and Finance,"Skills you'll gain: AI Personalization, Fraud detection, Big Data, Credit Risk, Risk Management, Digital Transformation, Customer Insights, Machine Learning, Marketing Analytics, AI Enablement, Data-Driven Decision-Making, Applied Machine Learning, Financial Data, Customer experience improvement, Artificial Intelligence, Analytics, Retail Banking, Data Science, Information Privacy",Finance,finance,University of Pennsylvania,,482000.0,Free,,English,,https://www.coursera.org/learn/wharton-ai-applications-marketing-finance,,2026-01-29T14:51:27.536796
coursera_387,Coursera,Behavioral Finance,"Skills you'll gain: Behavioral Economics, Decision Making, Financial Planning, Finance, Consumer Behaviour, Financial Analysis, Economics, Psychology, Probability & Statistics, Risk Analysis",Finance,finance,Duke University,,4500.0,Subscription,Beginner,English,,https://www.coursera.org/learn/duke-behavioral-finance,,2026-01-29T14:51:27.623034
coursera_388,Coursera,Introduction to Personal Finance,"Skills you'll gain: Goal Setting, Budgeting, Tax, Financial Planning, Cash Flow Forecasting, Financial Analysis, Credit Risk, Expense Management, Asset Management, Decision Making, Self-Awareness",Finance,finance,SoFi,,237000.0,Free,Beginner,English,,https://www.coursera.org/learn/personal-finance-introduction,,2026-01-29T14:51:27.716524
coursera_389,Coursera,Corporate Finance Essentials,"Skills you'll gain: Corporate Finance, Financial Management, Financial Modeling, Financial Analysis, Capital Budgeting, Portfolio Management, Investments, Return On Investment, Cost Estimation, Portfolio Risk, Business Valuation, Capital Markets, Risk Management, Correlation Analysis",Finance,finance,IESE Business School,,2600.0,Free,Beginner,English,,https://www.coursera.org/learn/corporate-finance-essentials,,2026-01-29T14:51:27.802458
coursera_390,Coursera,Machine Learning for Trading,"Skills you'll gain: Tensorflow, Keras (Neural Network Library), Machine Learning Methods, Model Evaluation, Machine Learning, Google Cloud Platform, Machine Learning Algorithms, Applied Machine Learning, Financial Trading, Reinforcement Learning, Recurrent Neural Networks (RNNs), Supervised Learning, Data Pipelines, Time Series Analysis and Forecasting, Statistical Machine Learning, Technical Analysis, Deep Learning, Securities Trading, Portfolio Management, Artificial Intelligence and Machine Learning (AI/ML)",Finance,finance,Multiple educators,,1200.0,Free,Intermediate,English,,https://www.coursera.org/specializations/machine-learning-trading,,2026-01-29T14:51:27.893410
coursera_391,Coursera,Foundations of Corporate Finance,"Skills you'll gain: Financial Analysis, Business Valuation, Financial Acumen, Capital Budgeting, Financial Statement Analysis, Return On Investment, Corporate Finance, Risk Management, Financial Statements, Corporate Sustainability, Stakeholder Management, Accounting, Cash Flows, Performance Measurement, Business Ethics, Key Performance Indicators (KPIs), Corporate Communications",Finance,finance,University of Cambridge,,,Free,Intermediate,English,,https://www.coursera.org/learn/foundations-of-corporate-finance,,2026-01-29T14:51:27.988081
coursera_392,Coursera,International Finance and Accounting,"Skills you'll gain: Payment Systems, Generally Accepted Accounting Principles (GAAP), Accounting Systems, Financial Reporting, Derivatives, Price Negotiation",Finance,finance,University of Colorado Boulder,,,Free,Beginner,English,,https://www.coursera.org/learn/international-finance-and-accounting,,2026-01-29T14:51:28.039744
coursera_393,Coursera,Generative AI for Finance and Accounting,"Skills you'll gain: Prompt Engineering, Generative AI, Responsible AI, Accounts Payable and Receivable, Prompt Engineering Tools, Data Ethics, Accounting and Finance Software, Financial Data, Make.com, Data Governance, Workflow Management, Miro AI, Financial Forecasting, Financial Management, Credit Risk, Financial Analysis, Artificial Intelligence, No-Code Development, Budgeting, Forecasting",Finance,finance,Edureka,,,Free,Intermediate,English,,https://www.coursera.org/specializations/generative-ai-for-finance-and-accounting,,2026-01-29T14:51:28.092552
coursera_394,Coursera,Introduction to Generative AI in Finance,"Skills you'll gain: Generative AI, Fraud detection, AI Personalization, Financial Regulation, Predictive Analytics, Financial Services, Personalized Service, Financial Forecasting, Financial Trading, Retail Banking, Financial Reporting, Compliance Management, Artificial Intelligence, Risk Analysis, Emerging Technologies, Automation",Finance,finance,Coursera,,69000.0,Free,Beginner,English,,https://www.coursera.org/learn/introduction-to-generative-ai-in-finance,,2026-01-29T14:51:28.145841
coursera_395,Coursera,Construction Finance,"Skills you'll gain: Project Finance, Construction Management, Real Estate, Cash Flows, Financial Modeling, Risk Management, Finance, Project Management, Lean Methodologies, Financial Analysis, Capital Budgeting, Commercial Real Estate, Business Mathematics, Strategic Partnership, Return On Investment",Finance,finance,Columbia University,,1100.0,Free,Beginner,English,,https://www.coursera.org/learn/construction-finance,,2026-01-29T14:51:28.197844
coursera_396,Coursera,Finance for Everyone,"Skills you'll gain: Peer Review, Finance, Financial Market, Financial Analysis, Cash Flows, Financial Modeling, Capital Markets, Investments, Derivatives, Business Valuation, Financial Policy, Financial Data, Equities, Project Design, Market Dynamics, Risk Management, Business Mathematics, Market Trend, Credit Risk, Project Documentation",Finance,finance,McMaster University,,1400.0,Free,Beginner,English,,https://www.coursera.org/specializations/finance-for-everyone,,2026-01-29T14:51:28.252618
coursera_397,Coursera,Project Finance Fundamentals: Analyze & Structure Deals,"Skills you'll gain: Project Finance, Feasibility Studies, Cost Estimation, Financial Analysis, Project Risk Management, Risk Analysis, Return On Investment, Financial Statements, Financial Modeling, Case Studies, Stakeholder Analysis, Due Diligence, Loans, Cash Flows, Market Analysis",Finance,finance,EDUCBA,,13000.0,Subscription,,English,,https://www.coursera.org/learn/project-finance-fundamentals-analyze-structure-deals,,2026-01-29T14:51:28.303907
coursera_398,Coursera,Financial Planning,"Skills you'll gain: Financial Planning, Tax Planning, Wealth Management, Income Tax, Insurance, General Finance, Financial Management, Investments, Financial Market, Loans, Budgeting, Risk Management, Goal Setting",Finance,finance,Indian School of Business,,54000.0,Subscription,Beginner,English,,https://www.coursera.org/learn/financial-planning-course-isb,,2026-01-29T14:51:28.349702
coursera_399,Coursera,Finance for Non-Financial Professionals,"Skills you'll gain: Financial Statement Analysis, Budget Management, Accounting, Finance, Financial Planning",Finance,finance,"University of California, Irvine",,4600.0,Free,Advanced,English,,https://www.coursera.org/learn/finance-for-non-finance-managers,,2026-01-29T14:51:28.401014
coursera_400,Coursera,Credit Risk Management: Frameworks and Strategies,"Skills you'll gain: Credit Risk, Risk Mitigation, Risk Management, Portfolio Risk, Derivatives, Risk Analysis, Financial Analysis, Financial Market, Financial Statement Analysis, Portfolio Management, Market Trend, Balance Sheet",Finance,finance,New York Institute of Finance,,430000.0,Free,Beginner,English,,https://www.coursera.org/learn/credit-risk-management,,2026-01-29T14:51:28.450511
coursera_401,Coursera,Python for Finance: Investment Fundamentals & Data Analytics,"Skills you'll gain: Portfolio Management, Risk Analysis, Investment Management, Time Series Analysis and Forecasting, Financial Modeling, Object Oriented Programming (OOP), Statistical Analysis, Simulations, Regression Analysis, Jupyter, Python Programming, Programming Principles, Pandas (Python Package), NumPy, Matplotlib, Data Manipulation",Finance,finance,Packt,,12000.0,Subscription,Intermediate,English,,https://www.coursera.org/learn/packt-python-for-finance-investment-fundamentals-and-data-analytics-zafvf,,2026-01-29T14:51:28.501269
coursera_402,Coursera,Supply Chain Finance Market and Fintech Ecosystem,"Skills you'll gain: Financial Market, Market Opportunities, Market Trend, Market Dynamics, Market Analysis, Risk Modeling, Supply Chain, FinTech, Financial Services, Finance, Investments, Stakeholder Analysis",Finance,finance,New York Institute of Finance,,74000.0,Free,Intermediate,English,,https://www.coursera.org/learn/supply-chain-finance-market-fintech-ecosystem,,2026-01-29T14:51:28.562791
coursera_403,Coursera,AI in Finance Agent,"Skills you'll gain: Responsible AI, Agentic Workflows, Risking, Generative AI Agents, AI Enablement, Artificial Intelligence and Machine Learning (AI/ML), Power BI, AI Workflows, Accounting and Finance Software, Regulatory Compliance, Automation, Financial Data, Wealth Management, Compliance Management, Generative AI, Financial Forecasting, Data Processing, Finance, Workflow Management, General Finance",Finance,finance,AI CERTs,,,Subscription,Intermediate,English,,https://www.coursera.org/learn/ai-in-finance-agent,,2026-01-29T14:51:28.624523
coursera_404,Coursera,Foundational Finance for Strategic Decision Making,"Skills you'll gain: Financial Modeling, Market Data, Financial Analysis, Cash Flows, Loans, Financial Statements, Finance, Portfolio Risk, Risk Management, Portfolio Management, Business Valuation, Corporate Finance, Capital Budgeting, Securities (Finance), Mortgage Loans, Risk Analysis, Financial Forecasting, Excel Formulas, Equities, Investments",Finance,finance,University of Michigan,,1300.0,Free,Beginner,English,,https://www.coursera.org/specializations/foundational-finance,,2026-01-29T14:51:28.682074
coursera_405,Coursera,AI for Finance,"Skills you'll gain: Prompt Engineering, Agentic Workflows, AI Workflows, Generative AI, Sales Enablement, No-Code Development, Financial Forecasting, AI Personalization, Sales, Responsible AI, Risk Management, AI Security, AI Product Strategy, Generative AI Agents, LLM Application, Artificial Intelligence, ChatGPT, Innovation, Productivity, Operational Efficiency",Finance,finance,AI Business School,,24000.0,Free,Beginner,English,,https://www.coursera.org/specializations/ai-for-finance,,2026-01-29T14:51:28.733121
coursera_406,Coursera,"Sustainable Finance: Products, Instruments and Future Trends","Skills you'll gain: Sustainable Business, Sustainable Development, Environmental Social And Corporate Governance (ESG), Corporate Sustainability, Social Impact, Finance, Stakeholder Engagement, Financial Services, Case Studies, Corporate Strategy, Investments, Loans, Risk Management",Finance,finance,"Saïd Business School, University of Oxford",,45000.0,Free,Beginner,English,,https://www.coursera.org/learn/sustainable-finance-oxford,,2026-01-29T14:51:28.782114
coursera_407,Coursera,BI Essentials for Finance Analysts (Tableau Edition),"Skills you'll gain: Dashboard, Tableau Software, Interactive Data Visualization, Excel Formulas, Data Visualization Software, Data Modeling, Data Visualization, SQL, Data Presentation, E-Commerce, Databases, Data Manipulation, Data Storytelling, Data Analysis, Performance Analysis, Data Cleansing, Relational Databases, Business Intelligence, Data Transformation, Financial Analysis",Finance,finance,Corporate Finance Institute,,89000.0,Free,Beginner,English,,https://www.coursera.org/specializations/bi-essentials-for-finance-analysts-tableau-edition,,2026-01-29T14:51:28.836424
