title,partner,rating,reviews,metadata,link,category,scraped_at,source_domain,num_ratings,duration_hours,level_enc,title_clean,popularity_score,id
Cybersecurity Awareness for Everyone,Kennesaw State University,4.9,62 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/cybersecurityzarenessforeveryone,Cybersecurity,2026-01-29T02:30:54.403808,coursera,62,20.0,1,cybersecurity awareness for everyone,20.30136015931851,281
Learn Spanish: Basic Spanish Vocabulary,University of California,4.6,3.7K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/learn-spanish,Language Learning,2026-01-28T23:16:52.938789,coursera,3700,20.0,1,learn spanish basic spanish vocabulary,37.79524832897632,155
Preparing for Google Cloud Certification: Cloud DevOps Engr,Google Cloud,4.7,54K reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/sre-devops-engineer-google-cloud,DevOps,2026-01-28T23:13:07.767337,coursera,54000,20.0,1,preparing for google cloud certification cloud devops engr,51.21476186629928,55
Teaching and Assessing Clinical Skills,University of Michigan,4.7,805 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/clinical-skills,Psychology,2026-01-29T02:48:10.875207,coursera,805,20.0,2,teaching and assessing clinical skills,31.45279358978115,927
Cybersecurity in the AI Era,University of Maryland,4.7,3.3K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/cybersecurity-in-the-ai-era,Cybersecurity,2026-01-29T02:30:28.996456,coursera,3300,20.0,1,cybersecurity in the ai era,38.07930943971001,263
Construction Management,Columbia University,4.7,9.6K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/construction-management,Project Management,2026-01-29T02:33:20.962339,coursera,9600,20.0,1,construction management,43.09722593187883,882
Learning Chinese : Start From Scratch (零到一學中文),National Taiwan University,4.5,553 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/learn-chinese-mandarin,Language Learning,2026-01-29T02:46:32.526927,coursera,553,20.0,1,learning chinese  start from scratch 零到一學中文,28.427241090362777,683
Introduction to Tech Entrepreneurship,IIT Bombay,4.9,102 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/introduction-to-tech-entrepreneurship,Entrepreneurship,2026-01-29T02:36:10.610927,coursera,102,5.0,1,introduction to tech entrepreneurship,22.71017204232522,424
Theology for Personal Spiritual Growth,Duke University,4.5,32 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/theology-spiritual-growth-divinity,Personal Development,2026-01-29T02:44:20.867779,coursera,32,20.0,1,theology for personal spiritual growth,15.73428402659916,802
English Intermediate B1,Università di Napoli Federico II,4.6,453 reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/english-intermediate-b1,Language Learning,2026-01-28T23:16:52.856630,coursera,453,20.0,2,english intermediate b1,28.1432471109902,154
The Changing Landscape of Ancient Rome. Archaeology and History of the Palatine Hill,Sapienza University of Rome,4.4,322 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/palatine-hill-archaeology-history,History,2026-01-29T02:49:17.749054,coursera,322,20.0,1,the changing landscape of ancient rome archaeology and history of the palatine hill,25.42167022217969,636
Designing User Interfaces and Experiences (UI/UX),IBM,4.5,303 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/designing-user-interfaces-and-experiences-uiux,Graphic Design,2026-01-29T02:38:46.759326,coursera,303,5.0,1,designing user interfaces and experiences uiux,25.726624656328,548
Foundations of Project Management,Google,4.9,100K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/project-management-foundations,Project Management,2026-01-28T23:13:22.684043,coursera,100000,5.0,1,foundations of project management,56.41338377810913,211
Essentials of Corporate Finance,The University of Melbourne,4.7,2K reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/learn-finance,Finance,2026-01-29T02:35:05.025735,coursera,2000,20.0,2,essentials of corporate finance,35.72659097254355,461
Music Production: Crafting Award-Worthy Songs,GRAMMY GO,4.3,10 reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/grammygo-music-production-award-worthy-songs,Music Production,2026-01-28T23:15:24.781474,coursera,10,20.0,1,music production crafting awardworthy songs,10.310949673032994,187
System Design Interview Questions – 350+ Questions (2026),Brain Stack,5.0,2026,Intermediate,https://www.udemy.com/course/system-design-interview-preparation-2026/,Design,2026-01-28T18:54:58.735263,udemy,2026,0.0,2,system design interview questions  350 questions 2026,38.07156073226,1023
Generative AI for Digital Marketing,IBM,4.7,11K reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/generative-ai-for-digital-marketing,Digital Marketing,2026-01-29T02:34:00.722433,coursera,11000,20.0,1,generative ai for digital marketing,43.73698484667535,379
JavaScript for Web Development,Board Infinity,4.5,14 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/javascript-for-web-development,Web Development,2026-01-29T02:29:46.360523,coursera,14,5.0,2,javascript for web development,12.186225904959946,989
Introduction to Digital Marketing,University of California,4.7,231 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/introduction-digital-marketing,Digital Marketing,2026-01-29T02:34:02.236672,coursera,231,5.0,1,introduction to digital marketing,25.599665646831657,385
Personality Types at Work,University of Florida,4.5,774 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/personality-types-at-work,Personal Development,2026-01-29T02:44:20.015654,coursera,774,20.0,1,personality types at work,29.937883632090063,798
Managing Your Health: The Role of Physical Therapy and Exercise,University of Toronto,4.7,802 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/physical-therapy-exercise,Health and Fitness,2026-01-29T02:45:45.698875,coursera,802,20.0,1,managing your health the role of physical therapy and exercise,31.43526715554978,594
"Teach English Now! Second Language Listening, Speaking, and Pronunciation",Arizona State University,4.9,2K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/tesol-speaking,Language Learning,2026-01-29T02:46:54.460268,coursera,2000,20.0,1,teach english now second language listening speaking and pronunciation,37.2468714394603,697
Decentralized Finance (DeFi) Deep Dive,Duke University,4.9,308 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/decentralized-finance-deep-dive-duke,Finance,2026-01-29T02:35:28.044704,coursera,308,5.0,2,decentralized finance defi deep dive,28.09337225679896,483
Positive Psychology: Applications and Interventions,University of Pennsylvania,4.8,2.2K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/positive-psychology-applications,Psychology,2026-01-28T23:17:11.070536,coursera,2200,5.0,1,positive psychology applications and interventions,36.94400199132701,230
Principles of Photo Composition and Digital Image Post-Production,Michigan State University,4.7,1.3K reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/photo-composition,Photography,2026-01-28T23:15:07.705340,coursera,1300,5.0,0,principles of photo composition and digital image postproduction,33.70317584900877,207
Getting Started with Azure DevOps Boards,Coursera,4.5,626 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/getting-started-azure-devops-boards,DevOps,2026-01-29T02:31:45.585686,coursera,626,0.0,1,getting started with azure devops boards,28.984259432848145,347
Video Editing & Filmmaking Masterclass,Skillshare,4.3,29 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/video-editing-filmmaking-masterclass,Video Editing,2026-01-29T02:41:49.382032,coursera,29,20.0,1,video editing  filmmaking masterclass,14.625148741147267,930
Build a Full Website using WordPress,Coursera,4.4,4.3K reviews,Advanced · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/build-a-full-website-using-wordpress,Web Development,2026-01-29T02:29:23.597629,coursera,4300,0.0,3,build a full website using wordpress,36.81305246424844,973
Google Ads for Beginners,Coursera,4.4,5.9K reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/google-ads-beginner,Digital Marketing,2026-01-29T02:34:00.283583,coursera,5900,0.0,1,google ads for beginners,38.20465927105154,378
Preparing to Manage Human Resources,University of Minnesota,4.8,10K reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/managing-human-resources,Human Resources,2026-01-28T23:14:27.785775,coursera,10000,5.0,0,preparing to manage human resources,44.21011376148728,135
Entrepreneurship I: Laying the Foundation,University of Illinois Urbana-Champaign,4.8,1.3K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/entrepreneurship-1,Entrepreneurship,2026-01-29T02:36:09.001863,coursera,1300,5.0,1,entrepreneurship i laying the foundation,34.42026469686002,417
"American Politics, Society, and History",O.P. Jindal Global University,3.9,9 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/american-politics-society-and-history-mooc,History,2026-01-29T02:48:44.005722,coursera,9,20.0,1,american politics society and history,8.980081862676778,609
Fundamentals of Computing,Rice University,4.8,4.1K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/computer-fundamentals,Computer Science,2026-01-28T18:45:55.881199,coursera,4100,20.0,1,fundamentals of computing,39.93113340188189,17
Social Entrepreneurship,Copenhagen Business School,4.6,410 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/social-entrepreneurship-cbs,Entrepreneurship,2026-01-29T02:36:10.715340,coursera,410,20.0,1,social entrepreneurship,27.685528786682674,425
Art for Games,Michigan State University,4.5,430 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/art-for-games,Game Design,2026-01-29T02:43:06.676764,coursera,430,20.0,1,art for games,27.297486405466863,508
Design Fundamentals with AI,Adobe,4.7,1.5K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/design-fundamentals-ai,Graphic Design,2026-01-28T23:14:49.570716,coursera,1500,5.0,1,design fundamentals with ai,34.37526810867727,35
Adobe Graphic Designer: Design that Demands Attention,Adobe,4.7,"Skills you'll gain: Adobe Illustrator, Adobe Express, Adobe Photoshop, Responsible AI, Logo Design, Digital Design, Layout Design, Generative AI, Graphic Design, Graphics Software, Adobe Firefly, User Interface and User Experience (UI/UX) Design, Visual Design, File Management, Process Design, Design Reviews, Prompt Engineering, Image Quality, Branding, Storytelling",Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/adobe-graphic-designer,Graphic Design,2026-01-28T23:14:48.928123,coursera,0,20.0,1,adobe graphic designer design that demands attention,0.0,40
Learn English,Tsinghua University,4.3,990 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/learn-english,Language Learning,2026-01-29T02:46:18.831466,coursera,990,20.0,1,learn english,29.66447249761895,671
Amazon DevOps Guru Getting Started,Amazon Web Services,4.4,60 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/amazon-devops-guru-getting-started,DevOps,2026-01-29T02:31:33.645489,coursera,60,5.0,1,amazon devops guru getting started,18.08784500236257,337
Mathematics for Machine Learning and Data Science,DeepLearning.AI,4.6,3.1K reviews,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/mathematics-for-machine-learning-and-data-science,Machine Learning,2026-01-28T23:12:20.766397,coursera,3100,20.0,2,mathematics for machine learning and data science,36.98160762786206,165
Generative AI: Introduction and Applications,IBM,4.6,4.1K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/generative-ai-introduction-and-applications,Video Editing,2026-01-28T23:15:43.808460,coursera,4100,5.0,1,generative ai introduction and applications,38.26733617680348,236
Google Data Analytics,Google,4.8,176K reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/google-data-analytics,Data Science,2026-01-29T02:27:08.809343,coursera,176000,20.0,1,google data analytics,57.97557578794718,301
Meta Full Stack Developer: Front-End & Back-End from Scratch,Meta,4.7,25K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/meta-full-stack-developer,Web Development,2026-01-28T23:12:35.267863,coursera,25000,20.0,1,meta full stack developer frontend  backend from scratch,47.59535418433669,242
史記 (Shi Ji),National Taiwan University,4.9,212 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/shiji,History,2026-01-29T02:49:17.637488,coursera,212,20.0,1,史記 shi ji,26.270331611976182,635
Copyright Law in the Music Business,Berklee,4.8,712 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/copyright-law-music-business,Music Production,2026-01-29T02:41:09.434590,coursera,712,5.0,1,copyright law in the music business,31.53351081798862,773
Electronic Music Production,Berklee,4.8,2.3K reviews,Intermediate · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/electronic-music-production,Music Production,2026-01-28T23:15:24.387922,coursera,2300,20.0,2,electronic music production,37.15727563216976,184
